ad_archive_id,page_id,page_name,ad_creation_time,ad_delivery_start_time,ad_delivery_stop_time,byline,ad_creative_bodies,ad_creative_link_titles,ad_creative_link_captions,ad_creative_link_descriptions,impressions,spend,currency,demographic_distribution,delivery_by_region,publisher_platforms,estimated_audience_size,languages
809686369415782,315126268991751,"Camilla Fabricius",2019-05-27,2019-05-27,2019-06-03,,"En stærkere psykiatri. Et renere miljø. Mere tryghed i arbejdslivet. 

Følg min side og stem personligt på mig til Folketingsvalget, så vi sammen kan skabe et bedre Danmark.","Camilla Fabricius",www.facebook.com,"For mig handler politik om inddragelse. Om sammen at gøre den by og det land, vi lever i bedre. Det er vigtigt, at vi har dialog og samtidig respekterer hinandens forskellige synspunkter. Du er derfor altid velkommen, når bare du skriver pænt. ","lower_bound: 10000, upper_bound: 14999","lower_bound: 1000, upper_bound: 1499",DKK,"{""age"":""18-24"",""gender"":""male"",""percentage"":0.070352},{""age"":""18-24"",""gender"":""female"",""percentage"":0.091043},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.002217},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001626},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001921},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.003104},{""age"":""65+"",""gender"":""male"",""percentage"":0.044192},{""age"":""45-54"",""gender"":""male"",""percentage"":0.060893},{""age"":""25-34"",""gender"":""female"",""percentage"":0.119864},{""age"":""35-44"",""gender"":""female"",""percentage"":0.106414},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001626},{""age"":""25-34"",""gender"":""male"",""percentage"":0.099911},{""age"":""45-54"",""gender"":""female"",""percentage"":0.10538},{""age"":""55-64"",""gender"":""male"",""percentage"":0.051729},{""age"":""55-64"",""gender"":""female"",""percentage"":0.079072},{""age"":""65+"",""gender"":""female"",""percentage"":0.084984},{""age"":""35-44"",""gender"":""male"",""percentage"":0.075525},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000148}","{""region"":""Central Denmark Region"",""percentage"":1}",facebook,,da
310215976563076,315126268991751,"Camilla Fabricius",2019-05-26,2019-05-26,2019-05-27,,"En stærkere psykiatri. Et renere miljø. Mere tryghed i arbejdslivet.

Følg min side og stem personligt på mig til Folketingsvalget, så vi sammen kan skabe et bedre Danmark.","Camilla Fabricius",www.facebook.com,"For mig handler politik om inddragelse. Om sammen at gøre den by og det land, vi lever i bedre. Det er vigtigt, at vi har dialog og samtidig respekterer hinandens forskellige synspunkter. Du er derfor altid velkommen, når bare du skriver pænt. ","lower_bound: 4000, upper_bound: 4999","lower_bound: 300, upper_bound: 399",DKK,"{""age"":""35-44"",""gender"":""female"",""percentage"":0.120517},{""age"":""35-44"",""gender"":""male"",""percentage"":0.085387},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000732},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001708},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000244},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001708},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.003172},{""age"":""18-24"",""gender"":""male"",""percentage"":0.051476},{""age"":""25-34"",""gender"":""female"",""percentage"":0.141254},{""age"":""18-24"",""gender"":""female"",""percentage"":0.07636},{""age"":""25-34"",""gender"":""male"",""percentage"":0.095389},{""age"":""45-54"",""gender"":""male"",""percentage"":0.075384},{""age"":""45-54"",""gender"":""female"",""percentage"":0.114174},{""age"":""65+"",""gender"":""female"",""percentage"":0.060015},{""age"":""55-64"",""gender"":""female"",""percentage"":0.077092},{""age"":""65+"",""gender"":""male"",""percentage"":0.042693},{""age"":""55-64"",""gender"":""male"",""percentage"":0.051476},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.00122}","{""region"":""Central Denmark Region"",""percentage"":0.970734},{""region"":""North Denmark Region"",""percentage"":0.029266}",facebook,,da
1347698145380422,315126268991751,"Camilla Fabricius",2019-05-26,2019-05-26,2019-05-27,,"En stærkere psykiatri. Et renere miljø. Mere tryghed i arbejdslivet. 

Følg min side og stem personligt på mig til Folketingsvalget, så vi sammen kan skabe et bedre Danmark.","Camilla Fabricius",www.facebook.com,"For mig handler politik om inddragelse. Om sammen at gøre den by og det land, vi lever i bedre. Det er vigtigt, at vi har dialog og samtidig respekterer hinandens forskellige synspunkter. Du er derfor altid velkommen, når bare du skriver pænt. ","lower_bound: 2000, upper_bound: 2999","lower_bound: 200, upper_bound: 299",DKK,"{""age"":""25-34"",""gender"":""male"",""percentage"":0.0864},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.002133},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000533},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.0016},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.003733},{""age"":""18-24"",""gender"":""male"",""percentage"":0.053333},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.002667},{""age"":""65+"",""gender"":""male"",""percentage"":0.0272},{""age"":""35-44"",""gender"":""male"",""percentage"":0.0736},{""age"":""45-54"",""gender"":""male"",""percentage"":0.0672},{""age"":""35-44"",""gender"":""female"",""percentage"":0.117333},{""age"":""45-54"",""gender"":""female"",""percentage"":0.114667},{""age"":""18-24"",""gender"":""female"",""percentage"":0.104533},{""age"":""25-34"",""gender"":""female"",""percentage"":0.1392},{""age"":""55-64"",""gender"":""male"",""percentage"":0.0384},{""age"":""55-64"",""gender"":""female"",""percentage"":0.0832},{""age"":""65+"",""gender"":""female"",""percentage"":0.082133},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.002133}","{""region"":""Central Denmark Region"",""percentage"":1}",facebook,,da
448055282635051,315126268991751,"Camilla Fabricius",2019-05-26,2019-05-26,2019-06-03,,"STYRK PSYKIATRIEN
Psykiatrien skal tilføres markant flere midler. Gør dit for, at psykiatrien får de midler, den har brug for. Følg min valgkamp her på siden og stem på mig til valget den 5. juni.","Camilla Fabricius",www.facebook.com,"For mig handler politik om inddragelse. Om sammen at gøre den by og det land, vi lever i bedre. Det er vigtigt, at vi har dialog og samtidig respekterer hinandens forskellige synspunkter. Du er derfor altid velkommen, når bare du skriver pænt. ","lower_bound: 15000, upper_bound: 19999","lower_bound: 1500, upper_bound: 1999",DKK,"{""age"":""45-54"",""gender"":""female"",""percentage"":0.359917},{""age"":""35-44"",""gender"":""female"",""percentage"":0.302214},{""age"":""65+"",""gender"":""female"",""percentage"":0.134095},{""age"":""55-64"",""gender"":""female"",""percentage"":0.203774}","{""region"":""Central Denmark Region"",""percentage"":0.919742},{""region"":""Region of Southern Denmark"",""percentage"":9.2e-5},{""region"":""North Denmark Region"",""percentage"":0.080166}",facebook,,da
2095776064052845,315126268991751,"Camilla Fabricius",2019-05-23,2019-05-23,2019-05-26,,"En stærkere psykiatri. Et renere miljø. Mere tryghed i arbejdslivet. 

Følg min side og kom med på rejsen mod et bedre Danmark.","Camilla Fabricius",www.facebook.com,"For mig handler politik om inddragelse, om at sammen at gøre den by og det land vi lever i bedre. Det er vigtigt, at vi har dialog og samtidig respektere hinandens forskellige synspunkter, du er derfor altid velkommen når bare du skriver pænt og ordent","lower_bound: 6000, upper_bound: 6999","lower_bound: 500, upper_bound: 599",DKK,"{""age"":""25-34"",""gender"":""female"",""percentage"":0.127761},{""age"":""35-44"",""gender"":""female"",""percentage"":0.113223},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002237},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.002796},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001118},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001398},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001398},{""age"":""65+"",""gender"":""male"",""percentage"":0.034107},{""age"":""35-44"",""gender"":""male"",""percentage"":0.073805},{""age"":""65+"",""gender"":""female"",""percentage"":0.067095},{""age"":""25-34"",""gender"":""male"",""percentage"":0.10288},{""age"":""45-54"",""gender"":""male"",""percentage"":0.068493},{""age"":""18-24"",""gender"":""male"",""percentage"":0.071848},{""age"":""45-54"",""gender"":""female"",""percentage"":0.108191},{""age"":""18-24"",""gender"":""female"",""percentage"":0.103159},{""age"":""55-64"",""gender"":""female"",""percentage"":0.078278},{""age"":""55-64"",""gender"":""male"",""percentage"":0.041655},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000559}","{""region"":""Central Denmark Region"",""percentage"":1}",facebook,,da
331330927553593,315126268991751,"Camilla Fabricius",2019-05-21,2019-05-21,2019-05-26,,"STYRK PSYKIATRIEN
Psykiatrien skal tilføres markant flere midler. Gør dit for, at psykiatrien får de midler, den har brug for. Følg min valgkamp her på siden og stem på mig til valget den 5. juni.","Camilla Fabricius",www.facebook.com,"For mig handler politik om inddragelse, om at sammen at gøre den by og det land vi lever i bedre. Det er vigtigt, at vi har dialog og samtidig respektere hinandens forskellige synspunkter, du er derfor altid velkommen når bare du skriver pænt og ordent","lower_bound: 5000, upper_bound: 5999","lower_bound: 500, upper_bound: 599",DKK,"{""age"":""35-44"",""gender"":""female"",""percentage"":0.332503},{""age"":""45-54"",""gender"":""female"",""percentage"":0.383562},{""age"":""55-64"",""gender"":""female"",""percentage"":0.188045},{""age"":""65+"",""gender"":""female"",""percentage"":0.09589}","{""region"":""Central Denmark Region"",""percentage"":0.925177},{""region"":""North Denmark Region"",""percentage"":0.074823}",facebook,,da
340646786517583,315126268991751,"Camilla Fabricius",2019-05-21,2019-05-21,2019-05-23,,"En stærkere psykiatri. Et renere miljø. Mere tryghed i arbejdslivet.

Følg min side og kom med på rejsen mod et bedre Danmark.","Camilla Fabricius",www.facebook.com,"For mig handler politik om inddragelse, om at sammen at gøre den by og det land vi lever i bedre. Det er vigtigt, at vi har dialog og samtidig respektere hinandens forskellige synspunkter, du er derfor altid velkommen når bare du skriver pænt og ordent","lower_bound: 7000, upper_bound: 7999","lower_bound: 600, upper_bound: 699",DKK,"{""age"":""25-34"",""gender"":""male"",""percentage"":0.089385},{""age"":""25-34"",""gender"":""female"",""percentage"":0.124639},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001156},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001734},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.001156},{""age"":""35-44"",""gender"":""female"",""percentage"":0.122905},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001348},{""age"":""18-24"",""gender"":""male"",""percentage"":0.059911},{""age"":""35-44"",""gender"":""male"",""percentage"":0.087652},{""age"":""45-54"",""gender"":""male"",""percentage"":0.078983},{""age"":""45-54"",""gender"":""female"",""percentage"":0.121171},{""age"":""55-64"",""gender"":""male"",""percentage"":0.056444},{""age"":""65+"",""gender"":""male"",""percentage"":0.041033},{""age"":""18-24"",""gender"":""female"",""percentage"":0.073204},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001734},{""age"":""65+"",""gender"":""female"",""percentage"":0.050279},{""age"":""55-64"",""gender"":""female"",""percentage"":0.085147},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.002119}","{""region"":""Central Denmark Region"",""percentage"":0.977833},{""region"":""North Denmark Region"",""percentage"":0.022167}",facebook,,da
676085842821928,315126268991751,"Camilla Fabricius",2019-05-21,2019-05-21,2019-05-23,,"En stærkere psykiatri. Et renere miljø. Mere tryghed i arbejdslivet. 

Følg min side og kom med på rejsen mod et bedre Danmark.","Camilla Fabricius",www.facebook.com,"For mig handler politik om inddragelse, om at sammen at gøre den by og det land vi lever i bedre. Det er vigtigt, at vi har dialog og samtidig respektere hinandens forskellige synspunkter, du er derfor altid velkommen når bare du skriver pænt og ordent","lower_bound: 3000, upper_bound: 3999","lower_bound: 300, upper_bound: 399",DKK,"{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001243},{""age"":""55-64"",""gender"":""male"",""percentage"":0.043496},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000414},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.002486},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001243},{""age"":""18-24"",""gender"":""male"",""percentage"":0.051781},{""age"":""65+"",""gender"":""female"",""percentage"":0.058409},{""age"":""65+"",""gender"":""male"",""percentage"":0.029412},{""age"":""35-44"",""gender"":""male"",""percentage"":0.074151},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.005385},{""age"":""25-34"",""gender"":""female"",""percentage"":0.128003},{""age"":""55-64"",""gender"":""female"",""percentage"":0.078293},{""age"":""25-34"",""gender"":""male"",""percentage"":0.08575},{""age"":""45-54"",""gender"":""male"",""percentage"":0.06918},{""age"":""18-24"",""gender"":""female"",""percentage"":0.099834},{""age"":""35-44"",""gender"":""female"",""percentage"":0.145816},{""age"":""45-54"",""gender"":""female"",""percentage"":0.123861},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001243}","{""region"":""Central Denmark Region"",""percentage"":1}",facebook,,da
369665550193644,315126268991751,"Camilla Fabricius",2019-05-20,2019-05-20,2019-05-21,,"STYRK PSYKIATRIEN
Psykiatrien skal tilføres markant flere midler. Gør dit for, at psykiatrien får de midler, den har brug for. Følg min valgkamp her på siden og stem på mig til valget den 5. juni.","Camilla Fabricius",www.facebook.com,"For mig handler politik om inddragelse, om at sammen at gøre den by og det land vi lever i bedre. Det er vigtigt, at vi har dialog og samtidig respektere hinandens forskellige synspunkter, du er derfor altid velkommen når bare du skriver pænt og ordent","lower_bound: 1000, upper_bound: 1999","lower_bound: 100, upper_bound: 199",DKK,"{""age"":""55-64"",""gender"":""female"",""percentage"":0.159817},{""age"":""35-44"",""gender"":""female"",""percentage"":0.395738},{""age"":""45-54"",""gender"":""female"",""percentage"":0.353881},{""age"":""65+"",""gender"":""female"",""percentage"":0.090563}","{""region"":""Central Denmark Region"",""percentage"":0.934646},{""region"":""North Denmark Region"",""percentage"":0.065354}",facebook,,da
447778795791861,315126268991751,"Camilla Fabricius",2019-05-20,2019-05-20,2019-05-21,,"En stærkere psykiatri. Et renere miljø. Mere tryghed i arbejdslivet.

Følg min side og kom med på rejsen mod et bedre Danmark.","Camilla Fabricius",www.facebook.com,"For mig handler politik om inddragelse, om at sammen at gøre den by og det land vi lever i bedre. Det er vigtigt, at vi har dialog og samtidig respektere hinandens forskellige synspunkter, du er derfor altid velkommen når bare du skriver pænt og ordent","lower_bound: 2000, upper_bound: 2999","lower_bound: 200, upper_bound: 299",DKK,"{""age"":""55-64"",""gender"":""female"",""percentage"":0.066911},{""age"":""25-34"",""gender"":""male"",""percentage"":0.1022},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001375},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000917},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.00275},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001833},{""age"":""65+"",""gender"":""male"",""percentage"":0.03483},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.002291},{""age"":""35-44"",""gender"":""male"",""percentage"":0.078368},{""age"":""25-34"",""gender"":""female"",""percentage"":0.12374},{""age"":""18-24"",""gender"":""male"",""percentage"":0.08066},{""age"":""45-54"",""gender"":""male"",""percentage"":0.072869},{""age"":""55-64"",""gender"":""male"",""percentage"":0.044455},{""age"":""65+"",""gender"":""female"",""percentage"":0.063245},{""age"":""35-44"",""gender"":""female"",""percentage"":0.104491},{""age"":""45-54"",""gender"":""female"",""percentage"":0.101283},{""age"":""18-24"",""gender"":""female"",""percentage"":0.117324},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000458}","{""region"":""Central Denmark Region"",""percentage"":0.973708},{""region"":""North Denmark Region"",""percentage"":0.026292}",facebook,,da
995135414022940,315126268991751,"Camilla Fabricius",2019-05-19,2019-05-19,2019-05-21,,"En stærkere psykiatri. Et renere miljø. Mere tryghed i arbejdslivet. 

Følg min side og kom med på rejsen mod et bedre Danmark.","Camilla Fabricius",www.facebook.com,"For mig handler politik om inddragelse, om at sammen at gøre den by og det land vi lever i bedre. Det er vigtigt, at vi har dialog og samtidig respektere hinandens forskellige synspunkter, du er derfor altid velkommen når bare du skriver pænt og ordent","lower_bound: 4000, upper_bound: 4999","lower_bound: 300, upper_bound: 399",DKK,"{""age"":""25-34"",""gender"":""male"",""percentage"":0.103037},{""age"":""25-34"",""gender"":""female"",""percentage"":0.133406},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001446},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001085},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.002531},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.003615},{""age"":""65+"",""gender"":""male"",""percentage"":0.036153},{""age"":""55-64"",""gender"":""female"",""percentage"":0.072307},{""age"":""35-44"",""gender"":""female"",""percentage"":0.109544},{""age"":""45-54"",""gender"":""female"",""percentage"":0.100868},{""age"":""55-64"",""gender"":""male"",""percentage"":0.038322},{""age"":""18-24"",""gender"":""female"",""percentage"":0.10376},{""age"":""45-54"",""gender"":""male"",""percentage"":0.061461},{""age"":""18-24"",""gender"":""male"",""percentage"":0.074476},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000362},{""age"":""35-44"",""gender"":""male"",""percentage"":0.075922},{""age"":""65+"",""gender"":""female"",""percentage"":0.081345},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000362}","{""region"":""Central Denmark Region"",""percentage"":1}",facebook,,da
567070263701623,315126268991751,"Camilla Fabricius",2019-05-19,2019-05-19,2019-05-20,,"En stærkere psykiatri. Et renere miljø. Mere tryghed i arbejdslivet.

Følg min side og kom med på rejsen mod et bedre Danmark.","Camilla Fabricius",www.facebook.com,"For mig handler politik om inddragelse, om at sammen at gøre den by og det land vi lever i bedre. Det er vigtigt, at vi har dialog og samtidig respektere hinandens forskellige synspunkter, du er derfor altid velkommen når bare du skriver pænt og ordent","lower_bound: 2000, upper_bound: 2999","lower_bound: 200, upper_bound: 299",DKK,"{""age"":""65+"",""gender"":""male"",""percentage"":0.044417},{""age"":""25-34"",""gender"":""male"",""percentage"":0.101702},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.002906},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.00083},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.002491},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.002076},{""age"":""45-54"",""gender"":""male"",""percentage"":0.092154},{""age"":""35-44"",""gender"":""female"",""percentage"":0.091324},{""age"":""45-54"",""gender"":""female"",""percentage"":0.09589},{""age"":""25-34"",""gender"":""female"",""percentage"":0.100457},{""age"":""18-24"",""gender"":""female"",""percentage"":0.083437},{""age"":""18-24"",""gender"":""male"",""percentage"":0.085513},{""age"":""65+"",""gender"":""female"",""percentage"":0.067248},{""age"":""55-64"",""gender"":""female"",""percentage"":0.07721},{""age"":""35-44"",""gender"":""male"",""percentage"":0.090079},{""age"":""55-64"",""gender"":""male"",""percentage"":0.061021},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.001245}","{""region"":""Central Denmark Region"",""percentage"":0.980417},{""region"":""North Denmark Region"",""percentage"":0.019583}",facebook,,da
614175988994058,315126268991751,"Camilla Fabricius",2019-05-18,2019-05-18,2019-05-19,,"En stærkere psykiatri. Et renere miljø. Mere tryghed i arbejdslivet. 

Følg min side og kom med på rejsen mod et bedre Danmark.","Camilla Fabricius",www.facebook.com,"For mig handler politik om inddragelse, om at sammen at gøre den by og det land vi lever i bedre. Det er vigtigt, at vi har dialog og samtidig respektere hinandens forskellige synspunkter, du er derfor altid velkommen når bare du skriver pænt og ordent","lower_bound: 1000, upper_bound: 1999","lower_bound: 100, upper_bound: 199",DKK,"{""age"":""25-34"",""gender"":""male"",""percentage"":0.09324},{""age"":""18-24"",""gender"":""male"",""percentage"":0.052059},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000777},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001554},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.005439},{""age"":""65+"",""gender"":""female"",""percentage"":0.0777},{""age"":""18-24"",""gender"":""female"",""percentage"":0.106449},{""age"":""35-44"",""gender"":""male"",""percentage"":0.0777},{""age"":""55-64"",""gender"":""female"",""percentage"":0.080808},{""age"":""55-64"",""gender"":""male"",""percentage"":0.04662},{""age"":""45-54"",""gender"":""male"",""percentage"":0.072261},{""age"":""45-54"",""gender"":""female"",""percentage"":0.104118},{""age"":""25-34"",""gender"":""female"",""percentage"":0.113442},{""age"":""35-44"",""gender"":""female"",""percentage"":0.123543},{""age"":""65+"",""gender"":""male"",""percentage"":0.040404},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.003108},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.000777}","{""region"":""Central Denmark Region"",""percentage"":1}",facebook,,da
2259080244140374,315126268991751,"Camilla Fabricius",2019-05-18,2019-05-18,2019-05-19,,"En stærkere psykiatri. Et renere miljø. Mere tryghed i arbejdslivet.

Følg min side og kom med på rejsen mod et bedre Danmark.","Camilla Fabricius",www.facebook.com,"For mig handler politik om inddragelse, om at sammen at gøre den by og det land vi lever i bedre. Det er vigtigt, at vi har dialog og samtidig respektere hinandens forskellige synspunkter, du er derfor altid velkommen når bare du skriver pænt og ordent","lower_bound: 2000, upper_bound: 2999","lower_bound: 200, upper_bound: 299",DKK,"{""age"":""55-64"",""gender"":""male"",""percentage"":0.062121},{""age"":""45-54"",""gender"":""male"",""percentage"":0.096465},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000505},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.00202},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.00303},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.002525},{""age"":""55-64"",""gender"":""female"",""percentage"":0.063131},{""age"":""18-24"",""gender"":""female"",""percentage"":0.080303},{""age"":""65+"",""gender"":""female"",""percentage"":0.054545},{""age"":""18-24"",""gender"":""male"",""percentage"":0.068182},{""age"":""35-44"",""gender"":""female"",""percentage"":0.110101},{""age"":""65+"",""gender"":""male"",""percentage"":0.04697},{""age"":""25-34"",""gender"":""female"",""percentage"":0.10202},{""age"":""45-54"",""gender"":""female"",""percentage"":0.109091},{""age"":""35-44"",""gender"":""male"",""percentage"":0.09899},{""age"":""25-34"",""gender"":""male"",""percentage"":0.098485},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.001515}","{""region"":""Central Denmark Region"",""percentage"":0.97479},{""region"":""North Denmark Region"",""percentage"":0.02521}",facebook,,da
291226571812724,315126268991751,"Camilla Fabricius",2019-05-18,2019-05-18,2019-05-20,,"STYRK PSYKIATRIEN
Psykiatrien skal tilføres markant flere midler. Gør dit for, at psykiatrien får de midler, den har brug for. Følg min valgkamp her på siden og stem på mig til valget den 5. juni.","Camilla Fabricius",www.facebook.com,"For mig handler politik om inddragelse, om at sammen at gøre den by og det land vi lever i bedre. Det er vigtigt, at vi har dialog og samtidig respektere hinandens forskellige synspunkter, du er derfor altid velkommen når bare du skriver pænt og ordent","lower_bound: 2000, upper_bound: 2999","lower_bound: 200, upper_bound: 299",DKK,"{""age"":""35-44"",""gender"":""female"",""percentage"":0.358899},{""age"":""45-54"",""gender"":""female"",""percentage"":0.353491},{""age"":""55-64"",""gender"":""female"",""percentage"":0.179449},{""age"":""65+"",""gender"":""female"",""percentage"":0.108161}","{""region"":""Central Denmark Region"",""percentage"":0.930946},{""region"":""North Denmark Region"",""percentage"":0.069054}",facebook,,da
358406814795298,315126268991751,"Camilla Fabricius",2019-05-18,2019-05-18,2019-05-18,,"En stærkere psykiatri. Et renere miljø. Mere tryghed i arbejdslivet. 

Følg min side og kom med på rejsen mod et bedre Danmark.","Camilla Fabricius",www.facebook.com,"For mig handler politik om inddragelse, om at sammen at gøre den by og det land vi lever i bedre. Det er vigtigt, at vi har dialog og samtidig respektere hinandens forskellige synspunkter, du er derfor altid velkommen når bare du skriver pænt og ordent","lower_bound: 0, upper_bound: 999","lower_bound: 0, upper_bound: 99",DKK,"{""age"":""18-24"",""gender"":""male"",""percentage"":0.056537},{""age"":""55-64"",""gender"":""male"",""percentage"":0.030035},{""age"":""65+"",""gender"":""female"",""percentage"":0.097173},{""age"":""45-54"",""gender"":""female"",""percentage"":0.127208},{""age"":""35-44"",""gender"":""female"",""percentage"":0.113074},{""age"":""55-64"",""gender"":""female"",""percentage"":0.095406},{""age"":""25-34"",""gender"":""male"",""percentage"":0.100707},{""age"":""35-44"",""gender"":""male"",""percentage"":0.075972},{""age"":""45-54"",""gender"":""male"",""percentage"":0.053004},{""age"":""25-34"",""gender"":""female"",""percentage"":0.123675},{""age"":""18-24"",""gender"":""female"",""percentage"":0.074205},{""age"":""65+"",""gender"":""male"",""percentage"":0.045936},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.001767},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.001767},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001767},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001767}","{""region"":""Central Denmark Region"",""percentage"":1}",facebook,,da
651096022010047,315126268991751,"Camilla Fabricius",2019-05-16,2019-05-16,2019-05-18,,"En stærkere psykiatri. Et renere miljø. Mere tryghed i arbejdslivet.

Følg min side og kom med på rejsen mod et bedre Danmark.","Camilla Fabricius",www.facebook.com,"For mig handler politik om inddragelse, om at sammen at gøre den by og det land vi lever i bedre. Det er vigtigt, at vi har dialog og samtidig respektere hinandens forskellige synspunkter, du er derfor altid velkommen når bare du skriver pænt og ordent","lower_bound: 10000, upper_bound: 14999","lower_bound: 1000, upper_bound: 1499",DKK,"{""age"":""18-24"",""gender"":""female"",""percentage"":0.083039},{""age"":""65+"",""gender"":""male"",""percentage"":0.037191},{""age"":""55-64"",""gender"":""unknown"",""percentage"":0.000975},{""age"":""65+"",""gender"":""unknown"",""percentage"":0.000975},{""age"":""45-54"",""gender"":""unknown"",""percentage"":0.001707},{""age"":""25-34"",""gender"":""unknown"",""percentage"":0.002073},{""age"":""35-44"",""gender"":""unknown"",""percentage"":0.001951},{""age"":""55-64"",""gender"":""male"",""percentage"":0.053774},{""age"":""35-44"",""gender"":""male"",""percentage"":0.079259},{""age"":""18-24"",""gender"":""male"",""percentage"":0.066821},{""age"":""55-64"",""gender"":""female"",""percentage"":0.073162},{""age"":""35-44"",""gender"":""female"",""percentage"":0.125107},{""age"":""45-54"",""gender"":""female"",""percentage"":0.128155},{""age"":""45-54"",""gender"":""male"",""percentage"":0.071089},{""age"":""25-34"",""gender"":""male"",""percentage"":0.099988},{""age"":""25-34"",""gender"":""female"",""percentage"":0.121083},{""age"":""65+"",""gender"":""female"",""percentage"":0.052798},{""age"":""18-24"",""gender"":""unknown"",""percentage"":0.000854}","{""region"":""Central Denmark Region"",""percentage"":0.982679},{""region"":""North Denmark Region"",""percentage"":0.017321}",facebook,,da
